name,size,about
MUSIC 20A,1,"Fundamentals of music, including notation, sight singing, ear training, and beg..."
MUSIC 25,1,A writing course based on traditional harmony. Beginning linear and vertical an...
MUSIC 52A,1,"Diatonic sight singing, ear training, and keyboard harmony...."
MUSIC 52B,1,"Continuation of diatonic sight singing and ear training, introduction to chroma..."
MUSIC 107,1,"Students will develop, in consultation with the instructor, a semester length p..."
MUSIC 152A,1,"Sight singing, ear training, keyboard harmony, and score reading involving incr..."
MUSIC 152B,1,"Continuation of the skills acquired in prerequisite courses, with an emphasis o..."
MUSIC 158A,1,Explores the intersection of music and computers using a combination of scienti...
MUSIC 158B,1,The practice and theory of contextual instrument design for use in musical expr...
MUSIC 168C,1,"By audition, for experienced performers of notated keyboard repertoire from Bar..."
MUSIC 168CE,1,"By audition, for pianists enrolled in 168C, offering ensemble work including in..."
MUSIC 168CS,1,"By audition, for pianists enrolled in 168C, offering instruction in performance..."
MUSIC 20A,1,"Fundamentals of music, including notation, sight singing, ear training, and beg..."
MUSIC 25,1,A writing course based on traditional harmony. Beginning linear and vertical an...
MUSIC 52A,1,"Diatonic sight singing, ear training, and keyboard harmony...."
MUSIC 52B,1,"Continuation of diatonic sight singing and ear training, introduction to chroma..."
MUSIC 107,1,"Students will develop, in consultation with the instructor, a semester length p..."
MUSIC 152A,1,"Sight singing, ear training, keyboard harmony, and score reading involving incr..."
MUSIC 152B,1,"Continuation of the skills acquired in prerequisite courses, with an emphasis o..."
MUSIC 158A,1,Explores the intersection of music and computers using a combination of scienti...
MUSIC 158B,1,The practice and theory of contextual instrument design for use in musical expr...
MUSIC 168C,1,"By audition, for experienced performers of notated keyboard repertoire from Bar..."
MUSIC 168CE,1,"By audition, for pianists enrolled in 168C, offering ensemble work including in..."
MUSIC 168CS,1,"By audition, for pianists enrolled in 168C, offering instruction in performance..."
MUSIC 20A,1,"Fundamentals of music, including notation, sight singing, ear training, and beg..."
MUSIC 25,1,A writing course based on traditional harmony. Beginning linear and vertical an...
MUSIC 52A,1,"Diatonic sight singing, ear training, and keyboard harmony...."
MUSIC 52B,1,"Continuation of diatonic sight singing and ear training, introduction to chroma..."
MUSIC 107,1,"Students will develop, in consultation with the instructor, a semester length p..."
MUSIC 152A,1,"Sight singing, ear training, keyboard harmony, and score reading involving incr..."
MUSIC 152B,1,"Continuation of the skills acquired in prerequisite courses, with an emphasis o..."
MUSIC 158A,1,Explores the intersection of music and computers using a combination of scienti...
MUSIC 158B,1,The practice and theory of contextual instrument design for use in musical expr...
MUSIC 168C,1,"By audition, for experienced performers of notated keyboard repertoire from Bar..."
MUSIC 168CE,1,"By audition, for pianists enrolled in 168C, offering ensemble work including in..."
MUSIC 168CS,1,"By audition, for pianists enrolled in 168C, offering instruction in performance..."
MUSIC 20A,1,"Fundamentals of music, including notation, sight singing, ear training, and beg..."
MUSIC 25,1,A writing course based on traditional harmony. Beginning linear and vertical an...
MUSIC 52A,1,"Diatonic sight singing, ear training, and keyboard harmony...."
MUSIC 52B,1,"Continuation of diatonic sight singing and ear training, introduction to chroma..."
MUSIC 107,1,"Students will develop, in consultation with the instructor, a semester length p..."
MUSIC 152A,1,"Sight singing, ear training, keyboard harmony, and score reading involving incr..."
MUSIC 152B,1,"Continuation of the skills acquired in prerequisite courses, with an emphasis o..."
MUSIC 158A,1,Explores the intersection of music and computers using a combination of scienti...
MUSIC 158B,1,The practice and theory of contextual instrument design for use in musical expr...
MUSIC 168C,1,"By audition, for experienced performers of notated keyboard repertoire from Bar..."
MUSIC 168CE,1,"By audition, for pianists enrolled in 168C, offering ensemble work including in..."
MUSIC 168CS,1,"By audition, for pianists enrolled in 168C, offering instruction in performance..."
MUSIC 20A,1,"Fundamentals of music, including notation, sight singing, ear training, and beg..."
MUSIC 25,1,A writing course based on traditional harmony. Beginning linear and vertical an...
MUSIC 52A,1,"Diatonic sight singing, ear training, and keyboard harmony...."
MUSIC 52B,1,"Continuation of diatonic sight singing and ear training, introduction to chroma..."
MUSIC 107,1,"Students will develop, in consultation with the instructor, a semester length p..."
MUSIC 152A,1,"Sight singing, ear training, keyboard harmony, and score reading involving incr..."
MUSIC 152B,1,"Continuation of the skills acquired in prerequisite courses, with an emphasis o..."
MUSIC 158A,1,Explores the intersection of music and computers using a combination of scienti...
MUSIC 158B,1,The practice and theory of contextual instrument design for use in musical expr...
MUSIC 168C,1,"By audition, for experienced performers of notated keyboard repertoire from Bar..."
MUSIC 168CE,1,"By audition, for pianists enrolled in 168C, offering ensemble work including in..."
MUSIC 168CS,1,"By audition, for pianists enrolled in 168C, offering instruction in performance..."
