name,size,about
CHINESE 1,1,"Terms offered: Summer 2018 10 Week Session, Summer 2017 10 Week Session, Summer..."
CHINESE 1A,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
CHINESE 1B,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Fall 2019..."
CHINESE 5,1,"Terms offered: Spring 2000, Fall 1999, Spring 1999..."
CHINESE 10,1,"Terms offered: Summer 2018 10 Week Session, Summer 2017 10 Week Session, Summer..."
CHINESE 10A,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
CHINESE 10B,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Fall 2019..."
CHINESE 10RA,1,Terms offered: Fall 2019...
CHINESE 10RB,1,Terms offered: Spring 2020...
CHINESE 100A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
CHINESE 100B,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
CHINESE 100XA,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
CHINESE 101,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
CHINESE 102,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
CHINESE 111,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
CHINESE 112,1,"Terms offered: Spring 2017, Spring 2016, Spring 2015..."
CHINESE 153,1,"Terms offered: Spring 2020, Fall 2016, Fall 2014..."
CHINESE 155,1,"Terms offered: Fall 2019, Fall 2018, Spring 2017..."
CHINESE 156,1,"Terms offered: Spring 2019, Fall 2016, Spring 2012..."
CHINESE 157,1,"Terms offered: Spring 2018, Fall 2014, Spring 2008..."
CHINESE 158,1,"Terms offered: Fall 2017, Fall 2015, Spring 2014..."
CHINESE 159,1,"Terms offered: Fall 2009, Fall 2005..."
CHINESE 161,1,"Terms offered: Fall 2011, Spring 2010, Spring 2007..."
CHINESE 165,1,"Terms offered: Spring 2009, Spring 2008, Spring 2001..."
