name,size,about
SEASIAN 10B,1,"Terms offered: Spring 2020, Spring 2019, Summer 2018 Second 6 Week Session..."
SEASIAN 138,1,"Terms offered: Fall 2010, Fall 2008, Fall 2006..."
BURMESE 1A,1,"Terms offered: Fall 2019, Fall 2017, Fall 2016..."
BURMESE 1B,1,"Terms offered: Spring 2020, Spring 2018, Spring 2017..."
BURMESE 100B,1,Terms offered: Spring 2019...
FILIPN 101A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
FILIPN W101B,1,Terms offered: Spring 2017...
KHMER 1A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
KHMER 1B,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
SANSKR 101A,1,"Terms offered: Fall 2019, Spring 2018, Fall 2016..."
SANSKR 101B,1,"Terms offered: Spring 2020, Fall 2018, Spring 2017..."
URDU 1B,1,"The course concentrates on developing skills in reading, writing, speaking, and..."
URDU 100B,1,"Introduces various types of written and spoken Urdu; vocabulary building, idiom..."
SEASIAN 10B,1,"Terms offered: Spring 2020, Spring 2019, Summer 2018 Second 6 Week Session..."
SEASIAN 138,1,"Terms offered: Fall 2010, Fall 2008, Fall 2006..."
BURMESE 1A,1,"Terms offered: Fall 2019, Fall 2017, Fall 2016..."
BURMESE 1B,1,"Terms offered: Spring 2020, Spring 2018, Spring 2017..."
BURMESE 100B,1,Terms offered: Spring 2019...
FILIPN 101A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
FILIPN W101B,1,Terms offered: Spring 2017...
KHMER 1A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
KHMER 1B,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
SANSKR 101A,1,"Terms offered: Fall 2019, Spring 2018, Fall 2016..."
SANSKR 101B,1,"Terms offered: Spring 2020, Fall 2018, Spring 2017..."
URDU 1B,1,"The course concentrates on developing skills in reading, writing, speaking, and..."
URDU 100B,1,"Introduces various types of written and spoken Urdu; vocabulary building, idiom..."
SEASIAN 10B,1,"Terms offered: Spring 2020, Spring 2019, Summer 2018 Second 6 Week Session..."
SEASIAN 138,1,"Terms offered: Fall 2010, Fall 2008, Fall 2006..."
BURMESE 1A,1,"Terms offered: Fall 2019, Fall 2017, Fall 2016..."
BURMESE 1B,1,"Terms offered: Spring 2020, Spring 2018, Spring 2017..."
BURMESE 100B,1,Terms offered: Spring 2019...
FILIPN 101A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
FILIPN W101B,1,Terms offered: Spring 2017...
KHMER 1A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
KHMER 1B,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
SANSKR 101A,1,"Terms offered: Fall 2019, Spring 2018, Fall 2016..."
SANSKR 101B,1,"Terms offered: Spring 2020, Fall 2018, Spring 2017..."
URDU 1B,1,"The course concentrates on developing skills in reading, writing, speaking, and..."
URDU 100B,1,"Introduces various types of written and spoken Urdu; vocabulary building, idiom..."
SEASIAN 10B,1,"Terms offered: Spring 2020, Spring 2019, Summer 2018 Second 6 Week Session..."
SEASIAN 138,1,"Terms offered: Fall 2010, Fall 2008, Fall 2006..."
BURMESE 1A,1,"Terms offered: Fall 2019, Fall 2017, Fall 2016..."
BURMESE 1B,1,"Terms offered: Spring 2020, Spring 2018, Spring 2017..."
BURMESE 100B,1,Terms offered: Spring 2019...
FILIPN 101A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
FILIPN W101B,1,Terms offered: Spring 2017...
KHMER 1A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
KHMER 1B,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
SANSKR 101A,1,"Terms offered: Fall 2019, Spring 2018, Fall 2016..."
SANSKR 101B,1,"Terms offered: Spring 2020, Fall 2018, Spring 2017..."
URDU 1B,1,"The course concentrates on developing skills in reading, writing, speaking, and..."
URDU 100B,1,"Introduces various types of written and spoken Urdu; vocabulary building, idiom..."
SEASIAN 10B,1,"Terms offered: Spring 2020, Spring 2019, Summer 2018 Second 6 Week Session..."
SEASIAN 138,1,"Terms offered: Fall 2010, Fall 2008, Fall 2006..."
BURMESE 1A,1,"Terms offered: Fall 2019, Fall 2017, Fall 2016..."
BURMESE 1B,1,"Terms offered: Spring 2020, Spring 2018, Spring 2017..."
BURMESE 100B,1,Terms offered: Spring 2019...
FILIPN 101A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
FILIPN W101B,1,Terms offered: Spring 2017...
KHMER 1A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
KHMER 1B,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
SANSKR 101A,1,"Terms offered: Fall 2019, Spring 2018, Fall 2016..."
SANSKR 101B,1,"Terms offered: Spring 2020, Fall 2018, Spring 2017..."
URDU 1B,1,"The course concentrates on developing skills in reading, writing, speaking, and..."
URDU 100B,1,"Introduces various types of written and spoken Urdu; vocabulary building, idiom..."
