name,size,about
ARMENI 124,1,"Terms offered: Spring 2020, Spring 2018, Spring 2016..."
ARMENI 126,1,"Terms offered: Spring 2019, Spring 2017..."
SLAVIC R5A,1,Reading and composition course based on works of Russian and other Slavic write...
SLAVIC R5B,1,Reading and composition course based on works of Russian and other Slavic write...
SLAVIC 24,1,The Freshman Seminar Program has been designed to provide new students with the...
SLAVIC 36,1,Readings in English of representative texts from the Russian literary tradition...
SLAVIC 39,1,Freshman and Sophomore seminars offer lower-division students the opportunity t...
SLAVIC 39C,1,Freshman and Sophomore seminars offer lower-division students the opportunity t...
SLAVIC 39E,1,Freshman and Sophomore seminars offer lower-division students the opportunity t...
SLAVIC 39L,1,Freshman and Sophomore seminars offer lower-division students the opportunity t...
SLAVIC 39M,1,Freshman and Sophomore seminars offer lower-division students the opportunity t...
SLAVIC 39N,1,Freshman and Sophomore seminars offer lower-division students the opportunity t...
SLAVIC 45,1,"Nineteenth-century Russian literature, including Pushkin, Lermontov, Gogol, Tur..."
SLAVIC 46,1,"Russian, Soviet and post-Soviet literature from the 1900 to the present viewed ..."
SLAVIC 49AC,1,Books written for children emerge from specific and complicated social and hist...
SLAVIC 50,1,This course introduces students to the cultures of the peoples of the former So...
SLAVIC 98,1,Group study of selected topics not covered by regularly scheduled courses....
SLAVIC 99,1,Supervised independent study for lower division students with a minimum 3.0 GPA...
SLAVIC 100,1,"An overview of various aspects of cultural history, literature, language, and s..."
SLAVIC 100L,1,Additional readings in the original language to be coordinated with an appropri...
SLAVIC 100R,1,Special research project to be coordinated with an appropriate upper division l...
SLAVIC 130,1,"Introduction to the cultures of East Slavic peoples in the Middle Ages, includi..."
SLAVIC 131,1,A lecture course examining Russian literature and culture in the 20th century. ...
SLAVIC 132,1,A reading of novels by Dostoevsky and Tolstoy along with some relevant English ...
SLAVIC 133,1,Study of major Russian and Western (European and American) 19th- and 20th-centu...
SLAVIC 134A,1,"Gogol's fiction and plays, treated in relation to his life and to developments ..."
SLAVIC 134C,1,"A survey of the writer's principal artistic works, treated in relation to his l..."
SLAVIC 134D,1,"A survey of the writer's principal artistic works, treated in relation to his l..."
SLAVIC 134E,1,"Studies in the innovative master of modern narrative forms: short story, drama,..."
SLAVIC 134F,1,"A thorough examination of Nabokov's work as a novelist, critic, and memoirist. ..."
SLAVIC 134G,1,A reading of major works by Tolstoy and Dostoevsky in the context of Russian an...
SLAVIC 134N,1,Special topics in Russian literature and its international context. Variable su...
SLAVIC C134N,1,This course offers a cultural history of encounters between Russia and Asia in ...
SLAVIC C137,1,An introduction to best practices in applying linguistic analysis to Slavic lan...
SLAVIC 138,1,"This course will examine the Russian contribution to film history and theory, w..."
SLAVIC 139,1,This course explores the literary and visual culture that emerged in post-Sovie...
SLAVIC C139,1,Linguistic background and the general principles of language spread. Mechanisms...
SLAVIC 140,1,The course will examine the Russian and East European contribution to the pract...
SLAVIC 147A,1,"Folktales, epic songs, customs, and beliefs of Russians and Ukrainians...."
SLAVIC 147B,1,"Folktales, epic songs, customs, and beliefs of the South Slavs and other Balkan..."
SLAVIC 148,1,"This course examines various dimensions of Russian culture--social, political, ..."
SLAVIC 150,1,"A survey of the major writers, works, and trends of the Polish literary traditi..."
SLAVIC 151,1,Selected readings in Polish tailored to the academic interests of students enro...
SLAVIC 158,1,This course examines various dimensions of different East European and Eurasian...
SLAVIC 170,1,Outline of major developments in Serbian (including Montenegrin) and Croatian (...
SLAVIC 171,1,"Selected readings in Serbian/Croatian, tailored to the academic interests of st..."
SLAVIC 172,1,"Studies in Serbian/Croatian literatures, linguistics, or conversation, dependin..."
SLAVIC 174,1,"This four-week travel/study course will focus on legacies of war, exemplary mom..."
SLAVIC 181,1,Study and analysis of the development of the Russian literary language and shor...
SLAVIC 182,1,"A survey of the writer's principal artistic works, treated in relation to his l..."
SLAVIC 188,1,"Course conducted in Russian. Reading, analysis, and interpretation of represent..."
SLAVIC 190,1,Based on a wide range of sources from the 19th and 20th centuries--works of fic...
SLAVIC H195,1,Study and research on a topic selected by the student in consultation with the ...
SLAVIC 198,1,Supervised cooperative study of topics (in Slavic and East European languages a...
SLAVIC 199,1, ...
ARMENI 124,1,"Terms offered: Spring 2020, Spring 2018, Spring 2016..."
ARMENI 126,1,"Terms offered: Spring 2019, Spring 2017..."
SLAVIC R5A,1,Reading and composition course based on works of Russian and other Slavic write...
SLAVIC R5B,1,Reading and composition course based on works of Russian and other Slavic write...
SLAVIC 24,1,The Freshman Seminar Program has been designed to provide new students with the...
SLAVIC 36,1,Readings in English of representative texts from the Russian literary tradition...
SLAVIC 39,1,Freshman and Sophomore seminars offer lower-division students the opportunity t...
SLAVIC 39C,1,Freshman and Sophomore seminars offer lower-division students the opportunity t...
SLAVIC 39E,1,Freshman and Sophomore seminars offer lower-division students the opportunity t...
SLAVIC 39L,1,Freshman and Sophomore seminars offer lower-division students the opportunity t...
SLAVIC 39M,1,Freshman and Sophomore seminars offer lower-division students the opportunity t...
SLAVIC 39N,1,Freshman and Sophomore seminars offer lower-division students the opportunity t...
SLAVIC 45,1,"Nineteenth-century Russian literature, including Pushkin, Lermontov, Gogol, Tur..."
SLAVIC 46,1,"Russian, Soviet and post-Soviet literature from the 1900 to the present viewed ..."
SLAVIC 49AC,1,Books written for children emerge from specific and complicated social and hist...
SLAVIC 50,1,This course introduces students to the cultures of the peoples of the former So...
SLAVIC 98,1,Group study of selected topics not covered by regularly scheduled courses....
SLAVIC 99,1,Supervised independent study for lower division students with a minimum 3.0 GPA...
SLAVIC 100,1,"An overview of various aspects of cultural history, literature, language, and s..."
SLAVIC 100L,1,Additional readings in the original language to be coordinated with an appropri...
SLAVIC 100R,1,Special research project to be coordinated with an appropriate upper division l...
SLAVIC 130,1,"Introduction to the cultures of East Slavic peoples in the Middle Ages, includi..."
SLAVIC 131,1,A lecture course examining Russian literature and culture in the 20th century. ...
SLAVIC 132,1,A reading of novels by Dostoevsky and Tolstoy along with some relevant English ...
SLAVIC 133,1,Study of major Russian and Western (European and American) 19th- and 20th-centu...
SLAVIC 134A,1,"Gogol's fiction and plays, treated in relation to his life and to developments ..."
SLAVIC 134C,1,"A survey of the writer's principal artistic works, treated in relation to his l..."
SLAVIC 134D,1,"A survey of the writer's principal artistic works, treated in relation to his l..."
SLAVIC 134E,1,"Studies in the innovative master of modern narrative forms: short story, drama,..."
SLAVIC 134F,1,"A thorough examination of Nabokov's work as a novelist, critic, and memoirist. ..."
SLAVIC 134G,1,A reading of major works by Tolstoy and Dostoevsky in the context of Russian an...
SLAVIC 134N,1,Special topics in Russian literature and its international context. Variable su...
SLAVIC C134N,1,This course offers a cultural history of encounters between Russia and Asia in ...
SLAVIC C137,1,An introduction to best practices in applying linguistic analysis to Slavic lan...
SLAVIC 138,1,"This course will examine the Russian contribution to film history and theory, w..."
SLAVIC 139,1,This course explores the literary and visual culture that emerged in post-Sovie...
SLAVIC C139,1,Linguistic background and the general principles of language spread. Mechanisms...
SLAVIC 140,1,The course will examine the Russian and East European contribution to the pract...
