source,target,type,weight
ESPM 105A,ESPM 105B,directed,3
ESPM 105B,ESPM 105C,directed,3
ESPM 105C,ESPM 105D,directed,3
ESPM 140,ESPM C126,directed,3
ESPM 105A,ESPM 105B,directed,3
ESPM 105B,ESPM 105C,directed,3
ESPM 105C,ESPM 105D,directed,3
ESPM 140,ESPM C126,directed,3
ESPM 105A,ESPM 105B,directed,3
ESPM 105B,ESPM 105C,directed,3
ESPM 105C,ESPM 105D,directed,3
ESPM 140,ESPM C126,directed,3
ESPM 105A,ESPM 105B,directed,3
ESPM 105B,ESPM 105C,directed,3
ESPM 105C,ESPM 105D,directed,3
ESPM 140,ESPM C126,directed,3
ESPM 105A,ESPM 105B,directed,3
ESPM 105B,ESPM 105C,directed,3
ESPM 105C,ESPM 105D,directed,3
ESPM 140,ESPM C126,directed,3
