name,size,about
HISTART R1B,1,How do mechanisms of perception structure responses to visual art? What is at s...
HISTART 10,1,"An introduction to the art of Egypt, Greece, Rome, and the European Middle Ages..."
HISTART 10B,1,"An historical survey of selected works of painting, sculpture, and architecture..."
HISTART N10,1,"An introduction to the art of ancient Egypt, Greece, Rome, and the European Mid..."
HISTART 11,1,An introduction to the historical circumstances and visual character of Western...
HISTART C11,1,An introduction to the historical circumstances and visual character of Western...
HISTART N11,1,This course is an introduction to the visual arts of Europe and the USA from th...
HISTART 12,1,"A historical survey of selected works of painting, sculpture, and architecture ..."
HISTART 14,1,This course will explore ways in which the “the origins of art”—of human creati...
HISTART 15A,1,This course introduces students to the rich museum culture of London. Through l...
HISTART 21,1,This course is an exercise in thinking about human perception and knowing in re...
HISTART 24,1,The Freshman Seminar Program has been designed to provide new students with the...
HISTART 27,1,Rather than follow a master chronology that would attempt to contain Africa’s m...
HISTART 30,1,The course offers an introduction to the art and architecture of South and Sout...
HISTART N31,1,"This course surveys the artistic traditions of China, Korea, and Japan over six..."
HISTART 32,1,This course will introduce the arts and culture of Korea from the prehistoric p...
HISTART 33,1,A survey of Buddhist art and architecture of Asia from 566 B.C.E. to the 19th c...
HISTART 34,1,"An introduction to the arts of China, designed for newcomers to the history of ..."
HISTART 35,1,This course is an introduction to art and architecture in Japan. It is intended...
HISTART 36,1,"This course is an introduction to the art and architecture of modern South, Sou..."
HISTART 37,1,"This course offers an overview of contemporary art and architecture from South,..."
HISTART 38,1,"This course introduces the arts of Asia, premodern to modern-contemporary, in r..."
HISTART 39,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39A,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39B,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39C,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39D,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39E,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39F,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39G,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39H,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39I,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39J,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39K,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39L,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39M,1,Freshman and sophomore seminars offer lower division students the opportunity t...
HISTART 39N,1,Freshman and sophomore seminars offer lower division students the opportunity t...
