name,size,about
GREEK 99,1,"Terms offered: Fall 2014, Spring 2014, Fall 2013..."
GREEK 160,1,Terms offered: Spring 2019...
GREEK H195A,1,Terms offered: Spring 1998...
GREEK H195B,1,Terms offered: Prior to 2007...
GREEK 199,1,"Terms offered: Fall 2015, Fall 2014, Spring 2014..."
GREEK 99,1,"Terms offered: Fall 2014, Spring 2014, Fall 2013..."
GREEK 160,1,Terms offered: Spring 2019...
GREEK H195A,1,Terms offered: Spring 1998...
GREEK H195B,1,Terms offered: Prior to 2007...
GREEK 199,1,"Terms offered: Fall 2015, Fall 2014, Spring 2014..."
GREEK 99,1,"Terms offered: Fall 2014, Spring 2014, Fall 2013..."
GREEK 160,1,Terms offered: Spring 2019...
GREEK H195A,1,Terms offered: Spring 1998...
GREEK H195B,1,Terms offered: Prior to 2007...
GREEK 199,1,"Terms offered: Fall 2015, Fall 2014, Spring 2014..."
GREEK 99,1,"Terms offered: Fall 2014, Spring 2014, Fall 2013..."
GREEK 160,1,Terms offered: Spring 2019...
GREEK H195A,1,Terms offered: Spring 1998...
GREEK H195B,1,Terms offered: Prior to 2007...
GREEK 199,1,"Terms offered: Fall 2015, Fall 2014, Spring 2014..."
GREEK 99,1,"Terms offered: Fall 2014, Spring 2014, Fall 2013..."
GREEK 160,1,Terms offered: Spring 2019...
GREEK H195A,1,Terms offered: Spring 1998...
GREEK H195B,1,Terms offered: Prior to 2007...
GREEK 199,1,"Terms offered: Fall 2015, Fall 2014, Spring 2014..."
