source,target,type,weight
SSEASN 24,SSEASN 24,directed,3
SSEASN 39,SSEASN 39,directed,3
SSEASN 84,SSEASN 84,directed,3
SSEASN 120,SSEASN 120,directed,3
SSEASN 149,SSEASN 149,directed,3
SSEASN 190,SSEASN 190,directed,3
SSEASN H195A,SSEASN H195A,directed,3
SSEASN H195B,SSEASN H195B,directed,3
SSEASN H195C,SSEASN H195C,directed,3
SSEASN H195E,SSEASN H195E,directed,3
SSEASN H195F,SSEASN H195F,directed,3
SSEASN 198A,SSEASN 198A,directed,3
SSEASN 198B,SSEASN 198B,directed,3
SSEASN 198C,SSEASN 198C,directed,3
SSEASN 198D,SSEASN 198D,directed,3
SSEASN 198E,SSEASN 198E,directed,3
SSEASN 198F,SSEASN 198F,directed,3
SSEASN 199,SSEASN 199,directed,3
SSEASN 199A,SSEASN 199A,directed,3
SSEASN 199B,SSEASN 199B,directed,3
SSEASN 199C,SSEASN 199C,directed,3
SSEASN 199F,SSEASN 199F,directed,3
SEASIAN R5A,SEASIAN R5A,directed,3
SEASIAN R5B,SEASIAN R5B,directed,3
SEASIAN 10A,SEASIAN 10A,directed,3
SEASIAN 128,SEASIAN 128,directed,3
SEASIAN 129,SEASIAN 129,directed,3
SEASIAN 130,SEASIAN 130,directed,3
SEASIAN 137,SEASIAN 137,directed,3
SEASIAN 148,SEASIAN 148,directed,3
SEASIAN 150,SEASIAN 150,directed,3
SEASIAN 152,SEASIAN 152,directed,3
SEASIAN 154,SEASIAN 154,directed,3
SEASIAN 160,SEASIAN 160,directed,3
SEASIAN C164,SEASIAN C164,directed,3
SASIAN R5A,SASIAN R5A,directed,3
SASIAN R5B,SASIAN R5B,directed,3
SASIAN C113,SASIAN C113,directed,3
SASIAN C114,SASIAN C114,directed,3
SASIAN 121,SASIAN 121,directed,3
SASIAN 122,SASIAN 122,directed,3
SASIAN 123,SASIAN 123,directed,3
SASIAN 124,SASIAN 124,directed,3
SASIAN 130,SASIAN 130,directed,3
SASIAN 136,SASIAN 136,directed,3
SASIAN 140,SASIAN 140,directed,3
SASIAN 142,SASIAN 142,directed,3
SASIAN 144,SASIAN 144,directed,3
SASIAN 146,SASIAN 146,directed,3
SASIAN 147,SASIAN 147,directed,3
SASIAN C154,SASIAN C154,directed,3
BURMESE 100A,BURMESE 100A,directed,3
FILIPN W15X,FILIPN W15X,directed,3
FILIPN 100B,FILIPN 100B,directed,3
FILIPN 101B,FILIPN 101B,directed,3
FILIPN W101A,FILIPN W101A,directed,3
HINDI 15,HINDI 15,directed,3
HINDI 100B,HINDI 100B,directed,3
HINDI 101A,HINDI 101A,directed,3
HINDI 101B,HINDI 101B,directed,3
KHMER 101A,KHMER 101A,directed,3
KHMER 101B,KHMER 101B,directed,3
INDONES 1A,INDONES 1A,directed,3
INDONES 1B,INDONES 1B,directed,3
INDONES 100A,INDONES 100A,directed,3
INDONES 100B,INDONES 100B,directed,3
PUNJABI 15,PUNJABI 15,directed,3
SANSKR 100A,SANSKR 100A,directed,3
SANSKR 100B,SANSKR 100B,directed,3
SANSKR 101C,SANSKR 101C,directed,3
TAMIL 1A,TAMIL 1A,directed,3
TAMIL 1B,TAMIL 1B,directed,3
TAMIL 101A,TAMIL 101A,directed,3
TAMIL 101B,TAMIL 101B,directed,3
THAI 1A,THAI 1A,directed,3
URDU 1A,URDU 1A,directed,3
URDU 100A,URDU 100A,directed,3
URDU 101A,URDU 101A,directed,3
URDU 101B,URDU 101B,directed,3
VIETNMS 15,VIETNMS 15,directed,3
SSEASN 24,SSEASN 24,directed,3
SSEASN 39,SSEASN 39,directed,3
SSEASN 84,SSEASN 84,directed,3
SSEASN 120,SSEASN 120,directed,3
SSEASN 149,SSEASN 149,directed,3
SSEASN 190,SSEASN 190,directed,3
SSEASN H195A,SSEASN H195A,directed,3
SSEASN H195B,SSEASN H195B,directed,3
SSEASN H195C,SSEASN H195C,directed,3
SSEASN H195E,SSEASN H195E,directed,3
SSEASN H195F,SSEASN H195F,directed,3
SSEASN 198A,SSEASN 198A,directed,3
SSEASN 198B,SSEASN 198B,directed,3
SSEASN 198C,SSEASN 198C,directed,3
SSEASN 198D,SSEASN 198D,directed,3
SSEASN 198E,SSEASN 198E,directed,3
SSEASN 198F,SSEASN 198F,directed,3
SSEASN 199,SSEASN 199,directed,3
SSEASN 199A,SSEASN 199A,directed,3
SSEASN 199B,SSEASN 199B,directed,3
SSEASN 199C,SSEASN 199C,directed,3
SSEASN 199F,SSEASN 199F,directed,3
SEASIAN R5A,SEASIAN R5A,directed,3
SEASIAN R5B,SEASIAN R5B,directed,3
SEASIAN 10A,SEASIAN 10A,directed,3
SEASIAN 128,SEASIAN 128,directed,3
SEASIAN 129,SEASIAN 129,directed,3
SEASIAN 130,SEASIAN 130,directed,3
SEASIAN 137,SEASIAN 137,directed,3
SEASIAN 148,SEASIAN 148,directed,3
SEASIAN 150,SEASIAN 150,directed,3
SEASIAN 152,SEASIAN 152,directed,3
SEASIAN 154,SEASIAN 154,directed,3
SEASIAN 160,SEASIAN 160,directed,3
SEASIAN C164,SEASIAN C164,directed,3
SASIAN R5A,SASIAN R5A,directed,3
SASIAN R5B,SASIAN R5B,directed,3
SASIAN C113,SASIAN C113,directed,3
SASIAN C114,SASIAN C114,directed,3
SASIAN 121,SASIAN 121,directed,3
SASIAN 122,SASIAN 122,directed,3
SASIAN 123,SASIAN 123,directed,3
SASIAN 124,SASIAN 124,directed,3
SASIAN 130,SASIAN 130,directed,3
SASIAN 136,SASIAN 136,directed,3
SASIAN 140,SASIAN 140,directed,3
SASIAN 142,SASIAN 142,directed,3
SASIAN 144,SASIAN 144,directed,3
SASIAN 146,SASIAN 146,directed,3
SASIAN 147,SASIAN 147,directed,3
SASIAN C154,SASIAN C154,directed,3
BURMESE 100A,BURMESE 100A,directed,3
FILIPN W15X,FILIPN W15X,directed,3
FILIPN 100B,FILIPN 100B,directed,3
FILIPN 101B,FILIPN 101B,directed,3
FILIPN W101A,FILIPN W101A,directed,3
HINDI 15,HINDI 15,directed,3
HINDI 100B,HINDI 100B,directed,3
HINDI 101A,HINDI 101A,directed,3
HINDI 101B,HINDI 101B,directed,3
