name,size,about
PACS 24,1,The Freshman Seminar Program has been designed to provide new students with the...
PACS 94,1,A practicum using a modern method for systematically reducing random activity i...
PACS 98,1,"Group discussion, research and reporting on selected topics...."
PACS 119,1,Course will focus on specific issues of current research and issues in the fiel...
PACS 125AC,1,This course examines the experience and meaning of war in the formation of Amer...
PACS 126,1,"This course provides an overview to the historical, theoretical, political, and..."
PACS 127,1,"After World War II, we witnessed a ""revolution"" in human rights theory, practic..."
PACS 128AC,1,The course analyzes the theory and practice of human rights for three groupings...
PACS 130,1,This course is designed to accommodate cross-listed courses offered through oth...
PACS 135,1,Topics vary from semester to semester. The course will offer a critical interdi...
PACS 148AC,1,Course examines the history of progressive social movements in the San Francisc...
PACS 149,1,"This course will analyze emerging trends, patterns, and problems associated wit..."
PACS 150AC,1,"This course explores the nature of interpersonal and group conflict, resolution..."
PACS 151,1,Inspired by the changed meaning of international conflict and the expanding mis...
PACS 159,1,This course provides intensive experiential training in conflict resolution and...
PACS 170,1,A comprehensive exploration of the concepts and processes of conflict resolutio...
PACS 190,1,Students prepare a major analytical paper synthesizing what they have learned i...
PACS 195,1,Research paper or suitable research project done under the direct supervision o...
PACS H195,1,Students are required to research and write a thesis based on the prospectus de...
PACS 197,1,Supervised experience relevant to specific aspects of Peace and Conflict Studie...
PACS 198,1,"Group discussion, research, and reporting on selected topics. Student initiatio..."
PACS 199,1,Supervised independent study or research on topics relevant to Peace and Confli...
PACS 24,1,The Freshman Seminar Program has been designed to provide new students with the...
PACS 94,1,A practicum using a modern method for systematically reducing random activity i...
PACS 98,1,"Group discussion, research and reporting on selected topics...."
PACS 119,1,Course will focus on specific issues of current research and issues in the fiel...
PACS 125AC,1,This course examines the experience and meaning of war in the formation of Amer...
PACS 126,1,"This course provides an overview to the historical, theoretical, political, and..."
PACS 127,1,"After World War II, we witnessed a ""revolution"" in human rights theory, practic..."
PACS 128AC,1,The course analyzes the theory and practice of human rights for three groupings...
PACS 130,1,This course is designed to accommodate cross-listed courses offered through oth...
PACS 135,1,Topics vary from semester to semester. The course will offer a critical interdi...
PACS 148AC,1,Course examines the history of progressive social movements in the San Francisc...
PACS 149,1,"This course will analyze emerging trends, patterns, and problems associated wit..."
PACS 150AC,1,"This course explores the nature of interpersonal and group conflict, resolution..."
PACS 151,1,Inspired by the changed meaning of international conflict and the expanding mis...
PACS 159,1,This course provides intensive experiential training in conflict resolution and...
PACS 170,1,A comprehensive exploration of the concepts and processes of conflict resolutio...
PACS 190,1,Students prepare a major analytical paper synthesizing what they have learned i...
PACS 195,1,Research paper or suitable research project done under the direct supervision o...
PACS H195,1,Students are required to research and write a thesis based on the prospectus de...
PACS 197,1,Supervised experience relevant to specific aspects of Peace and Conflict Studie...
PACS 198,1,"Group discussion, research, and reporting on selected topics. Student initiatio..."
PACS 199,1,Supervised independent study or research on topics relevant to Peace and Confli...
PACS 24,1,The Freshman Seminar Program has been designed to provide new students with the...
PACS 94,1,A practicum using a modern method for systematically reducing random activity i...
PACS 98,1,"Group discussion, research and reporting on selected topics...."
PACS 119,1,Course will focus on specific issues of current research and issues in the fiel...
PACS 125AC,1,This course examines the experience and meaning of war in the formation of Amer...
PACS 126,1,"This course provides an overview to the historical, theoretical, political, and..."
PACS 127,1,"After World War II, we witnessed a ""revolution"" in human rights theory, practic..."
PACS 128AC,1,The course analyzes the theory and practice of human rights for three groupings...
PACS 130,1,This course is designed to accommodate cross-listed courses offered through oth...
PACS 135,1,Topics vary from semester to semester. The course will offer a critical interdi...
PACS 148AC,1,Course examines the history of progressive social movements in the San Francisc...
PACS 149,1,"This course will analyze emerging trends, patterns, and problems associated wit..."
PACS 150AC,1,"This course explores the nature of interpersonal and group conflict, resolution..."
PACS 151,1,Inspired by the changed meaning of international conflict and the expanding mis...
PACS 159,1,This course provides intensive experiential training in conflict resolution and...
PACS 170,1,A comprehensive exploration of the concepts and processes of conflict resolutio...
