source,target,type,weight
MEDIAST N10,MEDIAST N10,directed,3
MEDIAST W10,MEDIAST W10,directed,3
MEDIAST 24,MEDIAST 24,directed,3
MEDIAST 84,MEDIAST 84,directed,3
MEDIAST 101,MEDIAST 101,directed,3
MEDIAST 103,MEDIAST 103,directed,3
MEDIAST 104A,MEDIAST 104A,directed,3
MEDIAST 104D,MEDIAST 104D,directed,3
MEDIAST 104E,MEDIAST 104E,directed,3
MEDIAST 111,MEDIAST 111,directed,3
MEDIAST 112,MEDIAST 112,directed,3
MEDIAST 113,MEDIAST 113,directed,3
MEDIAST 140,MEDIAST 140,directed,3
MEDIAST 160,MEDIAST 160,directed,3
MEDIAST 165,MEDIAST 165,directed,3
MEDIAST 170,MEDIAST 170,directed,3
MEDIAST 180,MEDIAST 180,directed,3
MEDIAST N180,MEDIAST N180,directed,3
MEDIAST 190,MEDIAST 190,directed,3
MEDIAST C196W,MEDIAST C196W,directed,3
MEDIAST 198,MEDIAST 198,directed,3
MEDIAST 199,MEDIAST 199,directed,3
MEDIAST N10,MEDIAST N10,directed,3
MEDIAST W10,MEDIAST W10,directed,3
MEDIAST 24,MEDIAST 24,directed,3
MEDIAST 84,MEDIAST 84,directed,3
MEDIAST 101,MEDIAST 101,directed,3
MEDIAST 103,MEDIAST 103,directed,3
MEDIAST 104A,MEDIAST 104A,directed,3
MEDIAST 104D,MEDIAST 104D,directed,3
MEDIAST 104E,MEDIAST 104E,directed,3
MEDIAST 111,MEDIAST 111,directed,3
MEDIAST 112,MEDIAST 112,directed,3
MEDIAST 113,MEDIAST 113,directed,3
MEDIAST 140,MEDIAST 140,directed,3
MEDIAST 160,MEDIAST 160,directed,3
MEDIAST 165,MEDIAST 165,directed,3
MEDIAST 170,MEDIAST 170,directed,3
MEDIAST 180,MEDIAST 180,directed,3
MEDIAST N180,MEDIAST N180,directed,3
MEDIAST 190,MEDIAST 190,directed,3
MEDIAST C196W,MEDIAST C196W,directed,3
MEDIAST 198,MEDIAST 198,directed,3
MEDIAST 199,MEDIAST 199,directed,3
MEDIAST N10,MEDIAST N10,directed,3
MEDIAST W10,MEDIAST W10,directed,3
MEDIAST 24,MEDIAST 24,directed,3
MEDIAST 84,MEDIAST 84,directed,3
MEDIAST 101,MEDIAST 101,directed,3
MEDIAST 103,MEDIAST 103,directed,3
MEDIAST 104A,MEDIAST 104A,directed,3
MEDIAST 104D,MEDIAST 104D,directed,3
MEDIAST 104E,MEDIAST 104E,directed,3
MEDIAST 111,MEDIAST 111,directed,3
MEDIAST 112,MEDIAST 112,directed,3
MEDIAST 113,MEDIAST 113,directed,3
MEDIAST 140,MEDIAST 140,directed,3
MEDIAST 160,MEDIAST 160,directed,3
MEDIAST 165,MEDIAST 165,directed,3
MEDIAST 170,MEDIAST 170,directed,3
MEDIAST 180,MEDIAST 180,directed,3
MEDIAST N180,MEDIAST N180,directed,3
MEDIAST 190,MEDIAST 190,directed,3
MEDIAST C196W,MEDIAST C196W,directed,3
MEDIAST 198,MEDIAST 198,directed,3
MEDIAST 199,MEDIAST 199,directed,3
MEDIAST N10,MEDIAST N10,directed,3
MEDIAST W10,MEDIAST W10,directed,3
MEDIAST 24,MEDIAST 24,directed,3
MEDIAST 84,MEDIAST 84,directed,3
MEDIAST 101,MEDIAST 101,directed,3
MEDIAST 103,MEDIAST 103,directed,3
MEDIAST 104A,MEDIAST 104A,directed,3
MEDIAST 104D,MEDIAST 104D,directed,3
MEDIAST 104E,MEDIAST 104E,directed,3
MEDIAST 111,MEDIAST 111,directed,3
MEDIAST 112,MEDIAST 112,directed,3
MEDIAST 113,MEDIAST 113,directed,3
MEDIAST 140,MEDIAST 140,directed,3
MEDIAST 160,MEDIAST 160,directed,3
MEDIAST 165,MEDIAST 165,directed,3
MEDIAST 170,MEDIAST 170,directed,3
MEDIAST 180,MEDIAST 180,directed,3
MEDIAST N180,MEDIAST N180,directed,3
MEDIAST 190,MEDIAST 190,directed,3
MEDIAST C196W,MEDIAST C196W,directed,3
MEDIAST 198,MEDIAST 198,directed,3
MEDIAST 199,MEDIAST 199,directed,3
MEDIAST N10,MEDIAST N10,directed,3
MEDIAST W10,MEDIAST W10,directed,3
MEDIAST 24,MEDIAST 24,directed,3
MEDIAST 84,MEDIAST 84,directed,3
MEDIAST 101,MEDIAST 101,directed,3
MEDIAST 103,MEDIAST 103,directed,3
MEDIAST 104A,MEDIAST 104A,directed,3
MEDIAST 104D,MEDIAST 104D,directed,3
MEDIAST 104E,MEDIAST 104E,directed,3
MEDIAST 111,MEDIAST 111,directed,3
MEDIAST 112,MEDIAST 112,directed,3
MEDIAST 113,MEDIAST 113,directed,3
MEDIAST 140,MEDIAST 140,directed,3
MEDIAST 160,MEDIAST 160,directed,3
MEDIAST 165,MEDIAST 165,directed,3
MEDIAST 170,MEDIAST 170,directed,3
MEDIAST 180,MEDIAST 180,directed,3
MEDIAST N180,MEDIAST N180,directed,3
MEDIAST 190,MEDIAST 190,directed,3
MEDIAST C196W,MEDIAST C196W,directed,3
MEDIAST 198,MEDIAST 198,directed,3
MEDIAST 199,MEDIAST 199,directed,3
