name,size,about
CHINESE 1X,1,"Terms offered: Spring 2020, Fall 2019, Fall 2018..."
CHINESE 1Y,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
CHINESE 7A,1,"Terms offered: Summer 2020 First 6 Week Session, Fall 2019, Summer 2019 First 6..."
CHINESE 7B,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Summer 2019 Seco..."
CHINESE 10X,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
CHINESE 51,1,Terms offered: Fall 2017...
CHINESE 98,1,"Terms offered: Fall 2009, Spring 2009, Fall 2008..."
CHINESE 99,1,"Terms offered: Spring 2006, Spring 2004..."
CHINESE 100XB,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
CHINESE 100YA,1,"Terms offered: Fall 2017, Fall 2016, Fall 2015..."
CHINESE 100YB,1,"Terms offered: Spring 2018, Spring 2017, Spring 2016..."
CHINESE 105,1,"Terms offered: Summer 2020 Second 6 Week Session, Summer 2019 Second 6 Week Ses..."
CHINESE 110,1,Terms offered: Summer 2010 10 Week Session...
CHINESE C116,1,"Terms offered: Spring 2019, Spring 2018, Spring 2015..."
CHINESE C118,1,Terms offered: Spring 2020...
CHINESE 130,1,"Terms offered: Spring 2019, Fall 2016, Spring 2015..."
CHINESE 134,1,"Terms offered: Summer 2016 10 Week Session, Summer 2016 Second 6 Week Session, ..."
CHINESE 136,1,"Terms offered: Fall 2017, Fall 2013, Spring 2013..."
CHINESE C140,1,"Terms offered: Spring 2016, Spring 2014, Fall 2009..."
CHINESE 172,1,"Terms offered: Spring 2020, Fall 2019, Fall 2017..."
CHINESE 176,1,"Terms offered: Spring 2020, Spring 2014..."
CHINESE 178,1,"Terms offered: Fall 2017, Fall 2015..."
CHINESE 179,1,"Terms offered: Spring 2016, Fall 2013..."
CHINESE 180,1,"Terms offered: Spring 2020, Spring 2015..."
CHINESE 186,1,"Terms offered: Fall 2019, Spring 2019, Spring 2018..."
CHINESE 187,1,Terms offered: Prior to 2007...
CHINESE 188,1,"Terms offered: Fall 2017, Fall 2011, Spring 2011..."
CHINESE 189,1,"Terms offered: Spring 2019, Spring 2010, Fall 2008..."
CHINESE H195A,1,"Terms offered: Fall 2019, Fall 2018, Spring 2016..."
CHINESE H195B,1,"Terms offered: Spring 2018, Fall 2015, Fall 2014..."
CHINESE 198,1,"Terms offered: Fall 2015, Fall 2014, Fall 2013..."
CHINESE 199,1,"Terms offered: Spring 2018, Fall 2015, Fall 2014..."
CHINESE 1X,1,"Terms offered: Spring 2020, Fall 2019, Fall 2018..."
CHINESE 1Y,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
CHINESE 7A,1,"Terms offered: Summer 2020 First 6 Week Session, Fall 2019, Summer 2019 First 6..."
CHINESE 7B,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Summer 2019 Seco..."
CHINESE 10X,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
CHINESE 51,1,Terms offered: Fall 2017...
CHINESE 98,1,"Terms offered: Fall 2009, Spring 2009, Fall 2008..."
CHINESE 99,1,"Terms offered: Spring 2006, Spring 2004..."
CHINESE 100XB,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
CHINESE 100YA,1,"Terms offered: Fall 2017, Fall 2016, Fall 2015..."
CHINESE 100YB,1,"Terms offered: Spring 2018, Spring 2017, Spring 2016..."
CHINESE 105,1,"Terms offered: Summer 2020 Second 6 Week Session, Summer 2019 Second 6 Week Ses..."
CHINESE 110,1,Terms offered: Summer 2010 10 Week Session...
CHINESE C116,1,"Terms offered: Spring 2019, Spring 2018, Spring 2015..."
CHINESE C118,1,Terms offered: Spring 2020...
CHINESE 130,1,"Terms offered: Spring 2019, Fall 2016, Spring 2015..."
CHINESE 134,1,"Terms offered: Summer 2016 10 Week Session, Summer 2016 Second 6 Week Session, ..."
CHINESE 136,1,"Terms offered: Fall 2017, Fall 2013, Spring 2013..."
CHINESE C140,1,"Terms offered: Spring 2016, Spring 2014, Fall 2009..."
CHINESE 172,1,"Terms offered: Spring 2020, Fall 2019, Fall 2017..."
CHINESE 176,1,"Terms offered: Spring 2020, Spring 2014..."
CHINESE 178,1,"Terms offered: Fall 2017, Fall 2015..."
CHINESE 179,1,"Terms offered: Spring 2016, Fall 2013..."
CHINESE 180,1,"Terms offered: Spring 2020, Spring 2015..."
CHINESE 186,1,"Terms offered: Fall 2019, Spring 2019, Spring 2018..."
CHINESE 187,1,Terms offered: Prior to 2007...
CHINESE 188,1,"Terms offered: Fall 2017, Fall 2011, Spring 2011..."
CHINESE 189,1,"Terms offered: Spring 2019, Spring 2010, Fall 2008..."
CHINESE H195A,1,"Terms offered: Fall 2019, Fall 2018, Spring 2016..."
CHINESE H195B,1,"Terms offered: Spring 2018, Fall 2015, Fall 2014..."
CHINESE 198,1,"Terms offered: Fall 2015, Fall 2014, Fall 2013..."
CHINESE 199,1,"Terms offered: Spring 2018, Fall 2015, Fall 2014..."
CHINESE 1X,1,"Terms offered: Spring 2020, Fall 2019, Fall 2018..."
CHINESE 1Y,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
CHINESE 7A,1,"Terms offered: Summer 2020 First 6 Week Session, Fall 2019, Summer 2019 First 6..."
CHINESE 7B,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Summer 2019 Seco..."
CHINESE 10X,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
CHINESE 51,1,Terms offered: Fall 2017...
CHINESE 98,1,"Terms offered: Fall 2009, Spring 2009, Fall 2008..."
CHINESE 99,1,"Terms offered: Spring 2006, Spring 2004..."
CHINESE 100XB,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
CHINESE 100YA,1,"Terms offered: Fall 2017, Fall 2016, Fall 2015..."
CHINESE 100YB,1,"Terms offered: Spring 2018, Spring 2017, Spring 2016..."
CHINESE 105,1,"Terms offered: Summer 2020 Second 6 Week Session, Summer 2019 Second 6 Week Ses..."
CHINESE 110,1,Terms offered: Summer 2010 10 Week Session...
CHINESE C116,1,"Terms offered: Spring 2019, Spring 2018, Spring 2015..."
CHINESE C118,1,Terms offered: Spring 2020...
CHINESE 130,1,"Terms offered: Spring 2019, Fall 2016, Spring 2015..."
CHINESE 134,1,"Terms offered: Summer 2016 10 Week Session, Summer 2016 Second 6 Week Session, ..."
CHINESE 136,1,"Terms offered: Fall 2017, Fall 2013, Spring 2013..."
CHINESE C140,1,"Terms offered: Spring 2016, Spring 2014, Fall 2009..."
CHINESE 172,1,"Terms offered: Spring 2020, Fall 2019, Fall 2017..."
CHINESE 176,1,"Terms offered: Spring 2020, Spring 2014..."
CHINESE 178,1,"Terms offered: Fall 2017, Fall 2015..."
CHINESE 179,1,"Terms offered: Spring 2016, Fall 2013..."
CHINESE 180,1,"Terms offered: Spring 2020, Spring 2015..."
CHINESE 186,1,"Terms offered: Fall 2019, Spring 2019, Spring 2018..."
CHINESE 187,1,Terms offered: Prior to 2007...
CHINESE 188,1,"Terms offered: Fall 2017, Fall 2011, Spring 2011..."
CHINESE 189,1,"Terms offered: Spring 2019, Spring 2010, Fall 2008..."
