source,target,type,weight
INTEGBI 135,INTEGBI C135L,directed,3
INTEGBI 120,INTEGBI C135L,directed,3
INTEGBI 140,INTEGBI C144,directed,3
INTEGBI 154L,INTEGBI 154,directed,3
INTEGBI 154,INTEGBI 154L,directed,3
INTEGBI 135,INTEGBI C135L,directed,3
INTEGBI 120,INTEGBI C135L,directed,3
INTEGBI 140,INTEGBI C144,directed,3
INTEGBI 154L,INTEGBI 154,directed,3
INTEGBI 154,INTEGBI 154L,directed,3
INTEGBI 135,INTEGBI C135L,directed,3
INTEGBI 120,INTEGBI C135L,directed,3
INTEGBI 140,INTEGBI C144,directed,3
INTEGBI 154L,INTEGBI 154,directed,3
INTEGBI 154,INTEGBI 154L,directed,3
INTEGBI 135,INTEGBI C135L,directed,3
INTEGBI 120,INTEGBI C135L,directed,3
INTEGBI 140,INTEGBI C144,directed,3
INTEGBI 154L,INTEGBI 154,directed,3
INTEGBI 154,INTEGBI 154L,directed,3
INTEGBI 135,INTEGBI C135L,directed,3
INTEGBI 120,INTEGBI C135L,directed,3
INTEGBI 140,INTEGBI C144,directed,3
INTEGBI 154L,INTEGBI 154,directed,3
INTEGBI 154,INTEGBI 154L,directed,3
