name,size,about
UGBA 101A,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 103,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2020 Second 6 Week Sess..."
UGBA 105,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 115,1,"Terms offered: Summer 2020 3 Week Session, Spring 2020, Fall 2019..."
UGBA 118,1,"Terms offered: Fall 2019, Fall 2018, Summer 2018 Second 6 Week Session..."
UGBA 131,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Fall 2019..."
UGBA 131A,1,"Terms offered: Spring 2020, Spring 2019..."
UGBA 132,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2019 First 6 Week Sessi..."
UGBA 133,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2020 Second 6 Week Sess..."
UGBA 136F,1,"Terms offered: Summer 2020 Second 6 Week Session, Summer 2019 Second 6 Week Ses..."
UGBA 137,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Summer 2019 Seco..."
UGBA 151,1,"Terms offered: Spring 2020, Fall 2018, Fall 2016..."
UGBA 152,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 156AC,1,"Terms offered: Fall 2013, Spring 2013, Fall 2011..."
UGBA 157,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
UGBA 180,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 183,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 192A,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 101A,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 103,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2020 Second 6 Week Sess..."
UGBA 105,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 115,1,"Terms offered: Summer 2020 3 Week Session, Spring 2020, Fall 2019..."
UGBA 118,1,"Terms offered: Fall 2019, Fall 2018, Summer 2018 Second 6 Week Session..."
UGBA 131,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Fall 2019..."
UGBA 131A,1,"Terms offered: Spring 2020, Spring 2019..."
UGBA 132,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2019 First 6 Week Sessi..."
UGBA 133,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2020 Second 6 Week Sess..."
UGBA 136F,1,"Terms offered: Summer 2020 Second 6 Week Session, Summer 2019 Second 6 Week Ses..."
UGBA 137,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Summer 2019 Seco..."
UGBA 151,1,"Terms offered: Spring 2020, Fall 2018, Fall 2016..."
UGBA 152,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 156AC,1,"Terms offered: Fall 2013, Spring 2013, Fall 2011..."
UGBA 157,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
UGBA 180,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 183,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 192A,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 101A,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 103,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2020 Second 6 Week Sess..."
UGBA 105,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 115,1,"Terms offered: Summer 2020 3 Week Session, Spring 2020, Fall 2019..."
UGBA 118,1,"Terms offered: Fall 2019, Fall 2018, Summer 2018 Second 6 Week Session..."
UGBA 131,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Fall 2019..."
UGBA 131A,1,"Terms offered: Spring 2020, Spring 2019..."
UGBA 132,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2019 First 6 Week Sessi..."
UGBA 133,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2020 Second 6 Week Sess..."
UGBA 136F,1,"Terms offered: Summer 2020 Second 6 Week Session, Summer 2019 Second 6 Week Ses..."
UGBA 137,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Summer 2019 Seco..."
UGBA 151,1,"Terms offered: Spring 2020, Fall 2018, Fall 2016..."
UGBA 152,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 156AC,1,"Terms offered: Fall 2013, Spring 2013, Fall 2011..."
UGBA 157,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
UGBA 180,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 183,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 192A,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 101A,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 103,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2020 Second 6 Week Sess..."
UGBA 105,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 115,1,"Terms offered: Summer 2020 3 Week Session, Spring 2020, Fall 2019..."
UGBA 118,1,"Terms offered: Fall 2019, Fall 2018, Summer 2018 Second 6 Week Session..."
UGBA 131,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Fall 2019..."
UGBA 131A,1,"Terms offered: Spring 2020, Spring 2019..."
UGBA 132,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2019 First 6 Week Sessi..."
UGBA 133,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2020 Second 6 Week Sess..."
UGBA 136F,1,"Terms offered: Summer 2020 Second 6 Week Session, Summer 2019 Second 6 Week Ses..."
UGBA 137,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Summer 2019 Seco..."
UGBA 151,1,"Terms offered: Spring 2020, Fall 2018, Fall 2016..."
UGBA 152,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 156AC,1,"Terms offered: Fall 2013, Spring 2013, Fall 2011..."
UGBA 157,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
UGBA 180,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 183,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 192A,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 101A,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 103,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2020 Second 6 Week Sess..."
UGBA 105,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 115,1,"Terms offered: Summer 2020 3 Week Session, Spring 2020, Fall 2019..."
UGBA 118,1,"Terms offered: Fall 2019, Fall 2018, Summer 2018 Second 6 Week Session..."
UGBA 131,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Fall 2019..."
UGBA 131A,1,"Terms offered: Spring 2020, Spring 2019..."
UGBA 132,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2019 First 6 Week Sessi..."
UGBA 133,1,"Terms offered: Summer 2020 First 6 Week Session, Summer 2020 Second 6 Week Sess..."
UGBA 136F,1,"Terms offered: Summer 2020 Second 6 Week Session, Summer 2019 Second 6 Week Ses..."
UGBA 137,1,"Terms offered: Summer 2020 Second 6 Week Session, Spring 2020, Summer 2019 Seco..."
UGBA 151,1,"Terms offered: Spring 2020, Fall 2018, Fall 2016..."
UGBA 152,1,"Terms offered: Summer 2020 First 6 Week Session, Spring 2020, Fall 2019..."
UGBA 156AC,1,"Terms offered: Fall 2013, Spring 2013, Fall 2011..."
UGBA 157,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
UGBA 180,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 183,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
UGBA 192A,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
